entry_date,exit_date,entry_spot,strike,entry_prem,exit_prem,exit_reason,pnl_pct,gates
2016-06-01,2016-06-28,1.113598108291626,1.113598108291626,0.026872365815053256,0.013382630924132832,profit_target,0.012113647455467632,vix_ok+vrp_ok+atr_ok+mom_ok
2016-08-01,2016-08-29,1.1168068647384644,1.1168068647384644,0.019666289257787573,0.0055385523893323185,profit_target,0.012650116429722797,vix_ok+vrp_ok+atr_ok+mom_ok
2016-09-01,2016-09-21,1.116071343421936,1.116071343421936,0.022035791925768877,0.010664952764164903,profit_target,0.010188272666100678,vix_ok+vrp_ok+atr_ok+mom_ok
2016-10-03,2016-11-01,1.1234692335128784,1.1234692335128784,0.02084073053989166,0.026135802268981934,expiry,-0.004713143512202441,vix_ok+vrp_ok+atr_ok+mom_ok
2017-03-01,2017-03-30,1.0569148063659668,1.0569148063659668,0.021523038393704397,0.019048094749450684,expiry,0.002341668060042997,vix_ok+vrp_ok+atr_ok+mom_ok
2017-05-01,2017-05-30,1.0907504558563232,1.0907504558563232,0.023264125017112836,0.022153735160827637,expiry,0.0010180054019903728,vix_ok+vrp_ok+atr_ok+mom_ok
2017-07-03,2017-08-01,1.1423088312149048,1.1423088312149048,0.01938150314524023,0.03876300629048046,stop,-0.016966955533931218,vix_ok+vrp_ok+atr_ok+mom_ok
2017-08-01,2017-08-24,1.182410478591919,1.182410478591919,0.02293839379182261,0.009841568185329552,profit_target,0.011076378164450552,vix_ok+vrp_ok+atr_ok+mom_ok
2017-09-01,2017-09-26,1.1910432577133179,1.1910432577133179,0.022859778014749477,0.010660017941542976,profit_target,0.010242919385336852,vix_ok+vrp_ok+atr_ok+mom_ok
2017-10-02,2017-10-25,1.1807351112365723,1.1807351112365723,0.02057528280798626,0.010034773828247245,profit_target,0.008927073379481402,vix_ok+vrp_ok+atr_ok+mom_ok
2017-12-01,2017-12-21,1.1898245811462402,1.1898245811462402,0.021307034958174653,0.009339382727155399,profit_target,0.010058333321278324,vix_ok+vrp_ok+atr_ok+mom_ok
2018-01-01,2018-01-25,1.200494647026062,1.200494647026062,0.01888187032071098,0.03776374064142196,stop,-0.015728408591813625,vix_ok+vrp_ok+atr_ok+mom_ok
2018-08-01,2018-08-27,1.168961763381958,1.168961763381958,0.017715888850622252,0.00838089530009084,profit_target,0.00798571334234583,vix_ok+vrp_ok+atr_ok+mom_ok
2019-01-01,2019-01-28,1.1493064165115356,1.1493064165115356,0.019790280057931153,0.008795780129250225,profit_target,0.00956620425217175,vix_ok+vrp_ok+atr_ok+mom_ok
2019-03-01,2019-04-01,1.1373459100723267,1.1373459100723267,0.015959598356755866,0.014961004257202148,expiry,0.0008780038603121321,vix_ok+vrp_ok+atr_ok+mom_ok
2019-05-01,2019-05-24,1.121604323387146,1.121604323387146,0.015353328298884694,0.007471551797046283,profit_target,0.0070272344154631485,vix_ok+vrp_ok+atr_ok+mom_ok
2019-06-03,2019-07-02,1.1174057722091675,1.1174057722091675,0.016934545749579866,0.01133882999420166,expiry,0.005007774162751275,vix_ok+vrp_ok+atr_ok+mom_ok
2019-07-01,2019-07-30,1.1364928483963013,1.1364928483963013,0.014880501063999962,0.022187352180480957,expiry,-0.006429297928967746,vix_ok+vrp_ok+atr_ok+mom_ok
2019-08-01,2019-08-27,1.1071745157241821,1.1071745157241821,0.015916728059939933,0.006618288792884064,profit_target,0.008398350156184668,vix_ok+vrp_ok+atr_ok+mom_ok
2019-10-01,2019-10-30,1.0899657011032104,1.0899657011032104,0.015694310453302274,0.021515965461730957,expiry,-0.0053411359665137045,vix_ok+vrp_ok+atr_ok+mom_ok
2019-11-01,2019-12-02,1.1157102584838867,1.1157102584838867,0.013765751685198113,0.01380610466003418,expiry,-3.616796971186876e-05,vix_ok+vrp_ok+atr_ok+mom_ok
2019-12-02,2019-12-31,1.1019041538238525,1.1019041538238525,0.013343340171435514,0.0183255672454834,expiry,-0.004521470453449557,vix_ok+vrp_ok+atr_ok+mom_ok
2020-01-01,2020-01-30,1.1220825910568237,1.1220825910568237,0.013972739264977108,0.020397067070007324,expiry,-0.0057253609103582286,vix_ok+vrp_ok+atr_ok+mom_ok
2020-02-03,2020-02-14,1.1089794635772705,1.1089794635772705,0.011958901403477551,0.023917802806955102,stop,-0.010783699605131857,vix_ok+vrp_ok+atr_ok+mom_ok
2020-12-01,2020-12-30,1.193816065788269,1.193816065788269,0.019762477705531634,0.03147900104522705,expiry,-0.00981434550552733,vix_ok+vrp_ok+atr_ok+mom_ok
2021-01-01,2021-01-22,1.218026876449585,1.218026876449585,0.020498551462379333,0.009432343386376996,profit_target,0.009085356234715545,vix_ok+vrp_ok+atr_ok+mom_ok
2021-03-01,2021-03-30,1.208956003189087,1.208956003189087,0.018682317813853988,0.03185534477233887,expiry,-0.010896200460344254,vix_ok+vrp_ok+atr_ok+mom_ok
2021-05-03,2021-06-01,1.2027760744094849,1.2027760744094849,0.016464465725921196,0.020510435104370117,expiry,-0.0033638592124767123,vix_ok+vrp_ok+atr_ok+mom_ok
2021-07-01,2021-07-27,1.1856770515441895,1.1856770515441895,0.016447666918386616,0.00697349884882853,profit_target,0.007990513147926091,vix_ok+vrp_ok+atr_ok+mom_ok
2021-08-02,2021-08-30,1.186704158782959,1.186704158782959,0.015021837884885869,0.00686009334418311,profit_target,0.006877657316945067,vix_ok+vrp_ok+atr_ok+mom_ok
2021-09-01,2021-09-30,1.1810280084609985,1.1810280084609985,0.014679734029196867,0.02086782455444336,expiry,-0.0052395798244532854,vix_ok+vrp_ok+atr_ok+mom_ok
2021-10-01,2021-10-26,1.1574475765228271,1.1574475765228271,0.013883568761901666,0.006796774743315248,profit_target,0.0061227775342330175,vix_ok+vrp_ok+atr_ok+mom_ok
2022-01-03,2022-02-01,1.1373459100723267,1.1373459100723267,0.015230202945493598,0.0143812894821167,expiry,0.0007463986601252337,vix_ok+vrp_ok+atr_ok+mom_ok
2023-01-02,2023-01-31,1.0709733963012695,1.0709733963012695,0.023383466266971853,0.01409602165222168,expiry,0.008671965752674564,vix_ok+vrp_ok+atr_ok+mom_ok
2023-02-01,2023-03-02,1.0860947370529175,1.0860947370529175,0.021793052494621934,0.019200444221496582,expiry,0.002387092198016086,vix_ok+vrp_ok+atr_ok+mom_ok
2023-03-01,2023-03-30,1.0577309131622314,1.0577309131622314,0.020762489414939245,0.02663254737854004,expiry,-0.005549670422368059,vix_ok+vrp_ok+atr_ok+mom_ok
2023-06-01,2023-06-30,1.0695186853408813,1.0695186853408813,0.017778452330599825,0.017284274101257324,expiry,0.0004620566579301929,vix_ok+vrp_ok+atr_ok+mom_ok
2023-09-01,2023-10-02,1.0844104290008545,1.0844104290008545,0.017976246270787644,0.027886390686035156,expiry,-0.009138739494029435,vix_ok+vrp_ok+atr_ok+mom_ok
2023-10-02,2023-10-25,1.0565240383148193,1.0565240383148193,0.019429125664158997,0.00848877709893453,profit_target,0.010355039893531036,vix_ok+vrp_ok+atr_ok+mom_ok
2023-11-01,2023-11-20,1.0579099655151367,1.0579099655151367,0.016372417715088572,0.032744835430177144,stop,-0.015476191971701692,vix_ok+vrp_ok+atr_ok+mom_ok
2024-02-01,2024-02-21,1.0803920030593872,1.0803920030593872,0.01820703688470182,0.008650120079899848,profit_target,0.008845786323611512,vix_ok+vrp_ok+atr_ok+mom_ok
2024-03-01,2024-03-25,1.0804970264434814,1.0804970264434814,0.016053211859004102,0.00653142417827457,profit_target,0.00881241451637405,vix_ok+vrp_ok+atr_ok+mom_ok
2024-04-01,2024-04-26,1.0792726278305054,1.0792726278305054,0.01519414646900652,0.007278729150199781,profit_target,0.007334029525716664,vix_ok+vrp_ok+atr_ok+mom_ok
2024-05-01,2024-05-30,1.0666552782058716,1.0666552782058716,0.016238767221696315,0.013526678085327148,expiry,0.002542610711992104,vix_ok+vrp_ok+atr_ok+mom_ok
2025-07-01,2025-07-24,1.178717017173767,1.178717017173767,0.020431933998170893,0.00892227963813419,profit_target,0.009764561122256151,vix_ok+vrp_ok+atr_ok+mom_ok
2025-08-01,2025-09-01,1.142374038696289,1.142374038696289,0.01980196316825178,0.026806354522705078,expiry,-0.006131434291387536,vix_ok+vrp_ok+atr_ok+mom_ok
2025-10-01,2025-10-28,1.1735849380493164,1.1735849380493164,0.020342974306899464,0.009404825148607687,profit_target,0.009320287610773796,vix_ok+vrp_ok+atr_ok+mom_ok
2025-11-03,2025-11-25,1.1528042554855347,1.1528042554855347,0.019982761017030892,0.009728602053168722,profit_target,0.00889496973581465,vix_ok+vrp_ok+atr_ok+mom_ok
2025-12-01,2025-12-31,1.1601465940475464,1.1601465940475464,0.020110033445192688,0.014582633972167969,expiry,0.004764397448895315,vix_ok+vrp_ok+atr_ok+mom_ok
2026-01-02,2026-02-02,1.175046682357788,1.175046682357788,0.020368312248744358,0.009871602058410645,profit_target,0.008933015469029328,vix_ok+vrp_ok+atr_ok+mom_ok
2026-03-02,2026-03-31,1.1759449243545532,1.1759449243545532,0.020383882416074695,0.029944539070129395,expiry,-0.008130190841465051,vix_ok+vrp_ok+atr_ok+mom_ok
2026-05-01,2026-05-27,1.172910451889038,1.172910451889038,0.02033128273334195,0.009226679801940918,expiry,0.009467562432849366,vix_ok+vrp_ok+atr_ok+mom_ok
