entry_date,exit_date,entry_spot,strike,entry_prem,exit_prem,exit_reason,pnl_pct,gates
2021-02-01,2021-02-22,128.21397399902344,128.21397399902344,4.003238307082512,8.006476614165024,stop,-0.031223104488696397,vix_ok+vrp_ok+atr_ok+mom_ok
2021-05-03,2021-05-21,117.31581115722656,117.31581115722656,3.54894440120254,1.6646351137044348,profit_target,0.01606185277935602,vix_ok+vrp_ok+atr_ok+mom_ok
2021-06-01,2021-06-18,117.22173309326172,117.22173309326172,2.8431312315530803,5.686262463106161,stop,-0.024254301284652415,vix_ok+vrp_ok+atr_ok+mom_ok
2021-09-01,2021-10-01,126.75965881347656,126.75965881347656,3.6667508733332497,2.8567047119140625,expiry,0.006390409764443657,vix_ok+vrp_ok+atr_ok+mom_ok
2023-02-01,2023-03-03,94.97373962402344,94.97373962402344,5.1438650225210125,5.301727294921875,expiry,-0.0016621675952299924,vix_ok+vrp_ok+atr_ok+mom_ok
2023-03-01,2023-03-30,88.33428955078125,88.33428955078125,3.7577972538535604,3.8987808227539062,expiry,-0.0015960231255304064,vix_ok+vrp_ok+atr_ok+mom_ok
2023-05-01,2023-05-26,91.22309112548828,91.22309112548828,4.547716848427129,2.049427606937291,profit_target,0.027386588315157417,vix_ok+vrp_ok+atr_ok+mom_ok
2023-06-01,2023-06-23,91.45669555664062,91.45669555664062,3.6889524500217803,1.739273862562932,profit_target,0.02131805195445073,vix_ok+vrp_ok+atr_ok+mom_ok
2023-07-03,2023-07-26,90.77947998046875,90.77947998046875,3.524249143850831,1.6874100066941367,profit_target,0.02023407864367466,vix_ok+vrp_ok+atr_ok+mom_ok
2023-08-01,2023-08-29,87.51615905761719,87.51615905761719,3.5172427097534396,1.7189949064675751,profit_target,0.02054760883760871,vix_ok+vrp_ok+atr_ok+mom_ok
2023-09-01,2023-10-03,84.8360366821289,84.8360366821289,4.278435801719866,8.515487670898438,expiry,-0.049944010056178476,vix_ok+vrp_ok+atr_ok+mom_ok
2023-10-02,2023-10-31,77.99845123291016,77.99845123291016,3.382667507141811,3.0058212280273438,expiry,0.0048314584861329024,vix_ok+vrp_ok+atr_ok+mom_ok
2024-02-01,2024-03-04,89.3014144897461,89.3014144897461,3.683115474220685,3.5036773681640625,expiry,0.002009353458530336,vix_ok+vrp_ok+atr_ok+mom_ok
2024-03-01,2024-03-20,86.1442642211914,86.1442642211914,4.014560364211839,1.9510198962955307,profit_target,0.023954473191828356,vix_ok+vrp_ok+atr_ok+mom_ok
2024-04-01,2024-04-30,84.67267608642578,84.67267608642578,2.9000256143168315,3.9614486694335938,expiry,-0.01253560303247488,vix_ok+vrp_ok+atr_ok+mom_ok
2024-05-01,2024-05-29,81.3061294555664,81.3061294555664,3.118855215535575,0.8893285601562262,profit_target,0.027421384713655315,vix_ok+vrp_ok+atr_ok+mom_ok
2024-06-03,2024-07-02,84.38446044921875,84.38446044921875,2.9310188974563403,1.0182861349873527,profit_target,0.022666883834850615,vix_ok+vrp_ok+atr_ok+mom_ok
2024-08-01,2024-08-30,88.37512969970703,88.37512969970703,2.9048221149779323,1.0941314697265625,profit_target,0.020488690103244875,vix_ok+vrp_ok+atr_ok+mom_ok
2024-10-01,2024-10-23,91.91703033447266,91.91703033447266,2.96550956172819,5.93101912345638,stop,-0.032262895689048415,vix_ok+vrp_ok+atr_ok+mom_ok
2024-11-01,2024-12-03,85.0637435913086,85.0637435913086,2.8111185814072357,2.3812637329101562,expiry,0.005053326250985737,vix_ok+vrp_ok+atr_ok+mom_ok
2025-01-02,2025-01-28,82.60613250732422,82.60613250732422,2.727443675859462,1.3504008166833685,profit_target,0.016669983418652345,vix_ok+vrp_ok+atr_ok+mom_ok
2025-02-03,2025-03-05,83.45942687988281,83.45942687988281,2.5366988090243368,2.6748046875,expiry,-0.0016547666769199023,vix_ok+vrp_ok+atr_ok+mom_ok
2025-04-01,2025-05-01,87.19673156738281,87.19673156738281,2.8595269468905045,2.3575668334960938,expiry,0.0057566390892359555,vix_ok+vrp_ok+atr_ok+mom_ok
2025-06-02,2025-07-02,81.76568603515625,81.76568603515625,2.783531557422805,2.6372299194335938,expiry,0.0017892791595524153,vix_ok+vrp_ok+atr_ok+mom_ok
2025-07-01,2025-07-29,84.94261169433594,84.94261169433594,2.865030562591244,1.0666313493951947,profit_target,0.021171932170717188,vix_ok+vrp_ok+atr_ok+mom_ok
2025-08-01,2025-08-22,84.9577407836914,84.9577407836914,2.918095472417356,1.4503426324253397,profit_target,0.017276269665986315,vix_ok+vrp_ok+atr_ok+mom_ok
2025-09-02,2025-09-08,83.15406036376953,83.15406036376953,2.2013538179830476,4.402707635966095,stop,-0.02647319695938966,vix_ok+vrp_ok+atr_ok+mom_ok
2025-10-01,2025-10-30,87.01005554199219,87.01005554199219,2.6265721107431617,1.2375717163085938,profit_target,0.015963676678314706,vix_ok+vrp_ok+atr_ok+mom_ok
2025-11-03,2025-11-25,87.76445770263672,87.76445770263672,2.2173881883027704,1.0902225541221249,profit_target,0.012843076385200314,vix_ok+vrp_ok+atr_ok+mom_ok
2025-12-01,2025-12-24,87.1258544921875,87.1258544921875,2.1268201233460644,0.872742828805265,profit_target,0.014393859341181571,vix_ok+vrp_ok+atr_ok+mom_ok
2026-01-02,2026-01-30,85.7505111694336,85.7505111694336,1.6191789499848923,0.6465491401183101,profit_target,0.011342554074631375,vix_ok+vrp_ok+atr_ok+mom_ok
2026-02-02,2026-02-27,85.60375213623047,85.60375213623047,2.080843693900526,4.161687387801052,stop,-0.024307856162531935,vix_ok+vrp_ok+atr_ok+mom_ok
2026-03-02,2026-03-31,88.92501068115234,88.92501068115234,2.2482945240716745,2.897674560546875,expiry,-0.007302557868714843,vix_ok+vrp_ok+atr_ok+mom_ok
2026-05-01,2026-05-27,85.61000061035156,85.61000061035156,1.630027816780185,0.30999755859375,expiry,0.015419112822980438,vix_ok+vrp_ok+atr_ok+mom_ok
